row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,prediction_decision_score,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
189,correct,"I was bitterly disappointed with this book. After waiting so long to read it, it seemed to be a rush effort by an otherwise good author. It seems that Harris has been pressured into writing this sequel and unfortunately as it is often said some things are better left alone. Who didn't wonder in amazement as Lecter walked off towards his next victim at the end of Silence of the Lambs. However, the major problem here is what could have been an explosive book, will fail to satisfy. I will not give away the ending but it will be said that the words weak and pathetic spring to mind. As I did, you will wonder why you stayed up all night to find that in the last 100 pages explosive has turned out to be nothing but a fizzle. Harris has proven himself in the past with his other books but I would give this one a real wide birth unless you a huge fan. Dont expect to hear any screaming lambs in this one. If they are screaming it is in pain knowing that the much anticipated sequel just did not do them any justice.",neg,neg,0.6242,0.4989,RoBERTa,"Enhanced RoBERTa Neg = 0.7751 (contribution: 0.3782);
Enhanced VADER Compound = -0.9518 (contribution: 0.239);
Enhanced RoBERTa Pos = 0.0143 (contribution: 0.224);
Meta Negator Count = 4.0 (contribution: 0.0977);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Contrast Count = 4.0 (contribution: -0.074);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Has Contrast = 1.0 (contribution: -0.0226)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Meta Negator Count, Meta Has Pos Phrase. The main opposing signal was Meta Has Negator."
191,correct,these are not cotton! they are scratchy and NOT cotton at all. :(,neg,neg,0.7352,0.7809,RoBERTa,"Enhanced RoBERTa Neg = 0.9215 (contribution: 0.5086);
Enhanced RoBERTa Pos = 0.007 (contribution: 0.229);
Enhanced VADER Compound = -0.7177 (contribution: 0.1935);
Enhanced RoBERTa Neu = 0.0716 (contribution: 0.1177);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578)","Meta Has Negator = 1.0 (contribution: -0.0851);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Enhanced VADER Neg = 0.353 (contribution: -0.0399);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339);
Meta Intensifier Count = 0.0 (contribution: -0.0151)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Meta Has Pos Phrase. The main opposing signal was Meta Has Negator."
192,correct,Works as described. It's thick but pliable and feels like it's made well,pos,pos,0.5725,0.3323,RoBERTa,"Enhanced RoBERTa Pos = 0.832 (contribution: 0.4187);
Enhanced RoBERTa Neg = 0.0081 (contribution: 0.2889);
Enhanced SVM Pos = 0.489 (contribution: 0.0708);
Meta Has Intensifier = 0.0 (contribution: 0.0671);
Enhanced VADER Pos = 0.349 (contribution: 0.045)","Meta Has Contrast = 1.0 (contribution: -0.0756);
Meta Intensifier Count = 0.0 (contribution: -0.0648);
Enhanced NB Neg = 0.1666 (contribution: -0.0542);
Meta Has Negator = 0.0 (contribution: -0.0525);
Enhanced VADER Compound = 0.7096 (contribution: -0.0149)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced SVM Pos, Meta Has Intensifier, Enhanced VADER Pos. The main opposing signal was Meta Has Contrast."
193,correct,"This book has more heart, warmth, and originality than any book I have read in quite a while. I read Labyrinth of Chaos in late 2001, while on a trip, and I could not put it down. This is fiction in the tradition of Walt Whitman, a novel of the open road, and the the product of a generous and open spirit.Labyrinth of Chaos is the story of a trip taken by a young American named Alan Agrippa, through Great Britain. Agrippa is the classic young traveler, enjoying everything, meeting people, drinking in new experiences, trying to get the most of his time overseas. Agrippa is an open-minded, positive person, and I don't think he has a cross word for anyone throughout the book. I remember thinking, as I closed this book, ""There was not a single example of anger or negativity in this book,"" which is quite remarkable for a three-hundred page novel.There's not much plot to Labyrinth of Chaos, other than Alan's relationship with a French girl named Ronia. It's a ""picaresque,"" a novel in which the main plot is simply the accumulation of interesting experiences. We are treated to a detailed account of Agrippa's adventures -- his trips through city streets, museums, coffee shops, and conversations with wise scientists and philosophers and fellow hipsters.The core of the novel is found in Alan's reflections on the intersection of mysticism, psychology, physics, and the structure of the universe. He discusses his ideas with Ronia and other characters, giving the novel an interesting flavor as a ""novel of ideas.""Some might say that some dialogue and descriptions in this book are a little stilted -- but to dwell on that issue is to miss the point. This is a book that says ""come join me on this adventure of life and ideas and self-creation,"" and to truly follow him you would have to follow your own passions and create your own work of art. Wallace doesn't indulge in the vice of so many fiction writers these days, who try to awe or intimidate their readers with long, pseudo-technical passages and footnotes that show off their questionable erudition or knowledge of trivia. The attitude of those writers is a deadening one, rigid, self-obsessed and closed-off -- ""You can't do this"" -- the very opposite of the Whitmanesque spirit in literature. Whitman, and Brian Wallace, tell you you can. And you should.If you enjoyed Labyrinth of Chaos, I would suggest another book that it reminded me of: Andre Vandenbroeck's ""Breaking Through: The Narrative of the Great Work"" (the story of an Italian filmmaker who is pursuing connections between science and spirit by investigating Paleolithic culture in Spain).",pos,pos,0.5192,0.1787,RoBERTa,"Enhanced RoBERTa Pos = 0.8407 (contribution: 0.4262);
Enhanced RoBERTa Neg = 0.0053 (contribution: 0.2913);
Enhanced SVM Pos = 0.458 (contribution: 0.0585);
Meta Intensifier Count = 1.0 (contribution: 0.0537);
Enhanced RoBERTa Neu = 0.1539 (contribution: 0.0422)","Meta Has Intensifier = 1.0 (contribution: -0.1264);
Meta Has Contrast = 1.0 (contribution: -0.0756);
Meta Negator Count = 6.0 (contribution: -0.0727);
Enhanced NB Neg = 0.2373 (contribution: -0.0323);
Enhanced VADER Compound = 0.986 (contribution: -0.0245)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced SVM Pos, Meta Intensifier Count, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Intensifier."
194,correct,"bought them, they LOOK sturdy as all get out...double zippers (these are pretty bad, won't lie), filled them up with sand at the beach behind my house, they were nice and heavy, and i assumed sturdy. we have a little ladderball game for the yard, and used these to weigh the stands down (i'm actually a photographer and these are going to be used to weigh down the boom stands in my studio, but they were in the car lol). i dropped one of the sandbags from no less than 2 feet, onto soft grass mind you, and BOOM. huge split in them. look. for the price they're fine. just be aware they're not heavy canvas bags. they're this cheapy-vinyl material that will definitely split if they fall or you drop them from any more than a foot or so. so be careful. i'll patch mine with gaffers tape.",neu,neu,0.4825,0.0882,RoBERTa,"Enhanced RoBERTa Neu = 0.5324 (contribution: 0.2209);
Enhanced VADER Compound = 0.9147 (contribution: 0.1359);
Meta Has Contrast = 1.0 (contribution: 0.091);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789);
Meta Intensifier Count = 0.0 (contribution: 0.0737)","Meta Has Intensifier = 0.0 (contribution: -0.0742);
Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Has Neg Phrase = 0.0 (contribution: -0.055);
Meta Negator Count = 3.0 (contribution: -0.0484);
Enhanced NB Neu = 0.2486 (contribution: -0.0324)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced VADER Compound, Meta Has Contrast, Meta Pos Phrase Count, Meta Intensifier Count. The main opposing signal was Meta Has Intensifier."
195,correct,"The title definitely perked my interest. What did jewels and the Afghanistan war have in common? I soon discovered the surprising connection. Has intrigue, adventure and suspense with the result that I couldn't put the book down until completely reading it from cover to cover in one sitting.When does the movie come out?",pos,pos,0.6263,0.4925,RoBERTa,"Enhanced RoBERTa Pos = 0.8087 (contribution: 0.3988);
Enhanced RoBERTa Neg = 0.0107 (contribution: 0.2867);
Meta Has Contrast = 0.0 (contribution: 0.0636);
Meta Intensifier Count = 1.0 (contribution: 0.0537);
Meta Has Negator = 1.0 (contribution: 0.0407)","Meta Has Intensifier = 1.0 (contribution: -0.1264);
Enhanced VADER Compound = 0.8205 (contribution: -0.0187);
Meta Diminisher Count = 0.0 (contribution: -0.0115);
Meta Pos Phrase Count = 0.0 (contribution: -0.0095);
Meta Neg Phrase Count = 0.0 (contribution: -0.0028)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Meta Has Contrast, Meta Intensifier Count, Meta Has Negator. The main opposing signal was Meta Has Intensifier."
196,correct,Working out,neu,neu,0.3529,-0.2465,RoBERTa,"Enhanced RoBERTa Neu = 0.6536 (contribution: 0.3395);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789);
Meta Intensifier Count = 0.0 (contribution: 0.0737);
Meta Neg Phrase Count = 0.0 (contribution: 0.0509);
Meta Negator Count = 0.0 (contribution: 0.0377)","Meta Has Contrast = 0.0 (contribution: -0.0765);
Enhanced SVM Neu = 0.2102 (contribution: -0.0761);
Meta Has Intensifier = 0.0 (contribution: -0.0742);
Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Has Negator = 0.0 (contribution: -0.064)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Pos Phrase Count, Meta Intensifier Count, Meta Neg Phrase Count, Meta Negator Count. The main opposing signal was Meta Has Contrast."
197,correct,"Wanted a Linksys/Cisco -n device with good reviews for future expandability but did not see any under $100 devices so went with old standby WRT54GL. Great reception, easy install for basic sharing of clearwire with two PCs - one connected by cable & the other wireless.",pos,pos,0.5511,0.3152,RoBERTa,"Enhanced RoBERTa Pos = 0.8131 (contribution: 0.4025);
Enhanced RoBERTa Neg = 0.0106 (contribution: 0.2868);
Meta Has Intensifier = 0.0 (contribution: 0.0671);
Meta Has Negator = 1.0 (contribution: 0.0407);
Enhanced RoBERTa Neu = 0.1763 (contribution: 0.036)","Meta Has Contrast = 1.0 (contribution: -0.0756);
Meta Intensifier Count = 0.0 (contribution: -0.0648);
Enhanced VADER Compound = 0.9446 (contribution: -0.0231);
Enhanced SVM Neu = 0.3873 (contribution: -0.0177);
Enhanced NB Neu = 0.4049 (contribution: -0.0136)","The meta SVM predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Meta Has Intensifier, Meta Has Negator, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Contrast."
198,correct,Bed connection,neu,neu,0.3653,-0.2189,RoBERTa,"Enhanced RoBERTa Neu = 0.6165 (contribution: 0.3031);
Meta Pos Phrase Count = 0.0 (contribution: 0.0789);
Meta Intensifier Count = 0.0 (contribution: 0.0737);
Meta Neg Phrase Count = 0.0 (contribution: 0.0509);
Meta Negator Count = 0.0 (contribution: 0.0377)","Meta Has Contrast = 0.0 (contribution: -0.0765);
Meta Has Intensifier = 0.0 (contribution: -0.0742);
Meta Has Pos Phrase = 0.0 (contribution: -0.0692);
Meta Has Negator = 0.0 (contribution: -0.064);
Enhanced VADER Compound = 0.0 (contribution: -0.06)","The meta SVM predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Pos Phrase Count, Meta Intensifier Count, Meta Neg Phrase Count, Meta Negator Count. The main opposing signal was Meta Has Contrast."
199,correct,Toe seam,neg,neg,0.3725,-0.1941,Polarity Shift Features,"Enhanced RoBERTa Pos = 0.1554 (contribution: 0.1278);
Meta Has Negator = 0.0 (contribution: 0.1097);
Meta Has Pos Phrase = 0.0 (contribution: 0.0578);
Enhanced VADER Compound = 0.0 (contribution: 0.0543);
Meta Has Neg Phrase = 0.0 (contribution: 0.0386)","Enhanced RoBERTa Neu = 0.5953 (contribution: -0.1443);
Enhanced RoBERTa Neg = 0.2493 (contribution: -0.0901);
Meta Pos Phrase Count = 0.0 (contribution: -0.0507);
Meta Negator Count = 0.0 (contribution: -0.0478);
Meta Neg Phrase Count = 0.0 (contribution: -0.0339)","The meta SVM predicted 'neg' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Enhanced RoBERTa Pos, Meta Has Negator, Meta Has Pos Phrase, Enhanced VADER Compound, Meta Has Neg Phrase. The main opposing signal was Enhanced RoBERTa Neu."
