row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
183,correct,There is no way that I paying $19 for a Kindle book that was originally published in the 50's. What an outrage by the publisher. Ms. Rand's estate should really negotiate with a new publisher.,neg,neg,0.7021,RoBERTa,"Enhanced RoBERTa Neg = 0.7946 (contribution: 0.4969);
Enhanced RoBERTa Pos = 0.0133 (contribution: 0.2979);
Enhanced VADER Compound = -0.6705 (contribution: 0.2621);
Enhanced VADER Pos = 0.0 (contribution: 0.0819);
Enhanced RoBERTa Neu = 0.1922 (contribution: 0.0526)","Enhanced NB Pos = 0.4593 (contribution: -0.072);
Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced NB Neg = 0.2301 (contribution: -0.0524);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Enhanced SVM Pos = 0.3555 (contribution: -0.0108)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced VADER Pos, Enhanced RoBERTa Neu. The main opposing signal was Enhanced NB Pos."
186,correct,"Functions as stated,arrived quickly. A bit more bulky than my preference for fit.",neu,neu,0.3923,RoBERTa,"Enhanced RoBERTa Neu = 0.5434 (contribution: 0.1646);
Enhanced RoBERTa Pos = 0.0523 (contribution: 0.0457);
Meta Intensifier Count = 0.0 (contribution: 0.0446);
Meta Negator Count = 0.0 (contribution: 0.0358);
Enhanced SVM Neg = 0.1879 (contribution: 0.0295)","Meta Has Contrast = 0.0 (contribution: -0.098);
Meta Has Negator = 0.0 (contribution: -0.0648);
Enhanced SVM Neu = 0.285 (contribution: -0.0552);
Enhanced SVM Pos = 0.5271 (contribution: -0.0522);
Meta Contrast Count = 0.0 (contribution: -0.0503)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced RoBERTa Pos, Meta Intensifier Count, Meta Negator Count, Enhanced SVM Neg. The main opposing signal was Meta Has Contrast."
187,correct,Does ths job,neu,neu,0.3841,RoBERTa,"Enhanced RoBERTa Neu = 0.6109 (contribution: 0.2116);
Meta Intensifier Count = 0.0 (contribution: 0.0446);
Meta Negator Count = 0.0 (contribution: 0.0358);
Enhanced RoBERTa Pos = 0.1796 (contribution: 0.0256);
Enhanced VADER Pos = 0.0 (contribution: 0.0194)","Meta Has Contrast = 0.0 (contribution: -0.098);
Meta Has Negator = 0.0 (contribution: -0.0648);
Meta Contrast Count = 0.0 (contribution: -0.0503);
Enhanced SVM Neu = 0.2957 (contribution: -0.0464);
Enhanced VADER Compound = 0.0 (contribution: -0.0341)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Intensifier Count, Meta Negator Count, Enhanced RoBERTa Pos, Enhanced VADER Pos. The main opposing signal was Meta Has Contrast."
188,correct,It didn't last long. I would expect it to last for 2 yrs at least with normal wear and tear.,neg,neg,0.6987,RoBERTa,"Enhanced RoBERTa Neg = 0.6072 (contribution: 0.2872);
Enhanced RoBERTa Pos = 0.0284 (contribution: 0.2842);
Enhanced VADER Compound = -0.5423 (contribution: 0.2267);
Enhanced NB Neg = 0.63 (contribution: 0.137);
Meta Neg Phrase Count = 1.0 (contribution: 0.087)","Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Neg Phrase = 1.0 (contribution: -0.0338);
Enhanced RoBERTa Neu = 0.3644 (contribution: -0.0264);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Negator Count = 1.0 (contribution: -0.0104)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Meta Neg Phrase Count. The main opposing signal was Meta Has Negator."
189,correct,"I was bitterly disappointed with this book. After waiting so long to read it, it seemed to be a rush effort by an otherwise good author. It seems that Harris has been pressured into writing this sequel and unfortunately as it is often said some things are better left alone. Who didn't wonder in amazement as Lecter walked off towards his next victim at the end of Silence of the Lambs. However, the major problem here is what could have been an explosive book, will fail to satisfy. I will not give away the ending but it will be said that the words weak and pathetic spring to mind. As I did, you will wonder why you stayed up all night to find that in the last 100 pages explosive has turned out to be nothing but a fizzle. Harris has proven himself in the past with his other books but I would give this one a real wide birth unless you a huge fan. Dont expect to hear any screaming lambs in this one. If they are screaming it is in pain knowing that the much anticipated sequel just did not do them any justice.",neg,neg,0.6867,RoBERTa,"Enhanced RoBERTa Neg = 0.7751 (contribution: 0.4752);
Enhanced VADER Compound = -0.9518 (contribution: 0.3396);
Enhanced RoBERTa Pos = 0.0143 (contribution: 0.297);
Enhanced NB Neg = 0.638 (contribution: 0.1408);
Meta Negator Count = 4.0 (contribution: 0.0895)","Meta Contrast Count = 4.0 (contribution: -0.0859);
Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Enhanced SVM Neg = 0.296 (contribution: -0.013);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced NB Neg, Meta Negator Count. The main opposing signal was Meta Contrast Count."
191,correct,these are not cotton! they are scratchy and NOT cotton at all. :(,neg,neg,0.8332,RoBERTa,"Enhanced RoBERTa Neg = 0.9215 (contribution: 0.6389);
Enhanced RoBERTa Pos = 0.007 (contribution: 0.3036);
Enhanced VADER Compound = -0.7177 (contribution: 0.2751);
Enhanced VADER Neg = 0.353 (contribution: 0.1169);
Enhanced RoBERTa Neu = 0.0716 (contribution: 0.1079)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced VADER Neu = 0.647 (contribution: -0.0254);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced VADER Neg, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Negator."
192,correct,Works as described. It's thick but pliable and feels like it's made well,pos,pos,0.6895,RoBERTa,"Enhanced RoBERTa Pos = 0.832 (contribution: 0.5192);
Enhanced RoBERTa Neg = 0.0081 (contribution: 0.3692);
Enhanced VADER Pos = 0.349 (contribution: 0.107);
Enhanced NB Pos = 0.4253 (contribution: 0.0878);
Enhanced SVM Pos = 0.4882 (contribution: 0.0853)","Meta Has Contrast = 1.0 (contribution: -0.0798);
Meta Intensifier Count = 0.0 (contribution: -0.033);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced NB Pos, Enhanced SVM Pos. The main opposing signal was Meta Has Contrast."
193,correct,"This book has more heart, warmth, and originality than any book I have read in quite a while. I read Labyrinth of Chaos in late 2001, while on a trip, and I could not put it down. This is fiction in the tradition of Walt Whitman, a novel of the open road, and the the product of a generous and open spirit.Labyrinth of Chaos is the story of a trip taken by a young American named Alan Agrippa, through Great Britain. Agrippa is the classic young traveler, enjoying everything, meeting people, drinking in new experiences, trying to get the most of his time overseas. Agrippa is an open-minded, positive person, and I don't think he has a cross word for anyone throughout the book. I remember thinking, as I closed this book, ""There was not a single example of anger or negativity in this book,"" which is quite remarkable for a three-hundred page novel.There's not much plot to Labyrinth of Chaos, other than Alan's relationship with a French girl named Ronia. It's a ""picaresque,"" a novel in which the main plot is simply the accumulation of interesting experiences. We are treated to a detailed account of Agrippa's adventures -- his trips through city streets, museums, coffee shops, and conversations with wise scientists and philosophers and fellow hipsters.The core of the novel is found in Alan's reflections on the intersection of mysticism, psychology, physics, and the structure of the universe. He discusses his ideas with Ronia and other characters, giving the novel an interesting flavor as a ""novel of ideas.""Some might say that some dialogue and descriptions in this book are a little stilted -- but to dwell on that issue is to miss the point. This is a book that says ""come join me on this adventure of life and ideas and self-creation,"" and to truly follow him you would have to follow your own passions and create your own work of art. Wallace doesn't indulge in the vice of so many fiction writers these days, who try to awe or intimidate their readers with long, pseudo-technical passages and footnotes that show off their questionable erudition or knowledge of trivia. The attitude of those writers is a deadening one, rigid, self-obsessed and closed-off -- ""You can't do this"" -- the very opposite of the Whitmanesque spirit in literature. Whitman, and Brian Wallace, tell you you can. And you should.If you enjoyed Labyrinth of Chaos, I would suggest another book that it reminded me of: Andre Vandenbroeck's ""Breaking Through: The Narrative of the Great Work"" (the story of an Italian filmmaker who is pursuing connections between science and spirit by investigating Paleolithic culture in Spain).",pos,pos,0.5659,RoBERTa,"Enhanced RoBERTa Pos = 0.8407 (contribution: 0.5285);
Enhanced RoBERTa Neg = 0.0053 (contribution: 0.3722);
Enhanced VADER Compound = 0.986 (contribution: 0.1086);
Enhanced NB Neg = 0.1927 (contribution: 0.0743);
Enhanced SVM Pos = 0.4583 (contribution: 0.071)","Enhanced NB Pos = 0.1937 (contribution: -0.086);
Meta Has Contrast = 1.0 (contribution: -0.0798);
Meta Has Intensifier = 1.0 (contribution: -0.049);
Enhanced NB Neu = 0.6136 (contribution: -0.0297);
Meta Negator Count = 6.0 (contribution: -0.0283)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced NB Neg, Enhanced SVM Pos. The main opposing signal was Enhanced NB Pos."
194,correct,"bought them, they LOOK sturdy as all get out...double zippers (these are pretty bad, won't lie), filled them up with sand at the beach behind my house, they were nice and heavy, and i assumed sturdy. we have a little ladderball game for the yard, and used these to weigh the stands down (i'm actually a photographer and these are going to be used to weigh down the boom stands in my studio, but they were in the car lol). i dropped one of the sandbags from no less than 2 feet, onto soft grass mind you, and BOOM. huge split in them. look. for the price they're fine. just be aware they're not heavy canvas bags. they're this cheapy-vinyl material that will definitely split if they fall or you drop them from any more than a foot or so. so be careful. i'll patch mine with gaffers tape.",neu,neu,0.5074,RoBERTa,"Enhanced RoBERTa Neu = 0.5324 (contribution: 0.1569);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced VADER Compound = 0.9147 (contribution: 0.0773);
Meta Has Negator = 1.0 (contribution: 0.0502);
Meta Intensifier Count = 0.0 (contribution: 0.0446)","Enhanced NB Pos = 0.6091 (contribution: -0.0822);
Meta Negator Count = 3.0 (contribution: -0.046);
Enhanced NB Neu = 0.2284 (contribution: -0.0323);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced SVM Pos = 0.4145 (contribution: -0.0251)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Contrast, Enhanced VADER Compound, Meta Has Negator, Meta Intensifier Count. The main opposing signal was Enhanced NB Pos."
195,correct,"The title definitely perked my interest. What did jewels and the Afghanistan war have in common? I soon discovered the surprising connection. Has intrigue, adventure and suspense with the result that I couldn't put the book down until completely reading it from cover to cover in one sitting.When does the movie come out?",pos,pos,0.6495,RoBERTa,"Enhanced RoBERTa Pos = 0.8087 (contribution: 0.4945);
Enhanced RoBERTa Neg = 0.0107 (contribution: 0.3664);
Enhanced VADER Compound = 0.8205 (contribution: 0.0832);
Meta Has Contrast = 0.0 (contribution: 0.0671);
Enhanced SVM Pos = 0.4159 (contribution: 0.0507)","Meta Has Intensifier = 1.0 (contribution: -0.049);
Enhanced NB Neg = 0.4241 (contribution: -0.0418);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Meta Has Contrast, Enhanced SVM Pos. The main opposing signal was Meta Has Intensifier."
196,correct,Working out,neu,neu,0.3747,RoBERTa,"Enhanced RoBERTa Neu = 0.6536 (contribution: 0.2412);
Meta Intensifier Count = 0.0 (contribution: 0.0446);
Meta Negator Count = 0.0 (contribution: 0.0358);
Enhanced SVM Pos = 0.1823 (contribution: 0.0308);
Enhanced VADER Pos = 0.0 (contribution: 0.0194)","Enhanced SVM Neu = 0.2204 (contribution: -0.1087);
Meta Has Contrast = 0.0 (contribution: -0.098);
Meta Has Negator = 0.0 (contribution: -0.0648);
Enhanced SVM Neg = 0.5973 (contribution: -0.0509);
Meta Contrast Count = 0.0 (contribution: -0.0503)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Intensifier Count, Meta Negator Count, Enhanced SVM Pos, Enhanced VADER Pos. The main opposing signal was Enhanced SVM Neu."
197,correct,"Wanted a Linksys/Cisco -n device with good reviews for future expandability but did not see any under $100 devices so went with old standby WRT54GL. Great reception, easy install for basic sharing of clearwire with two PCs - one connected by cable & the other wireless.",pos,pos,0.5747,RoBERTa,"Enhanced RoBERTa Pos = 0.8131 (contribution: 0.4991);
Enhanced RoBERTa Neg = 0.0106 (contribution: 0.3664);
Enhanced VADER Compound = 0.9446 (contribution: 0.1023);
Enhanced VADER Neg = 0.0 (contribution: 0.0659);
Enhanced VADER Pos = 0.28 (contribution: 0.0659)","Meta Has Contrast = 1.0 (contribution: -0.0798);
Meta Intensifier Count = 0.0 (contribution: -0.033);
Enhanced SVM Neu = 0.3728 (contribution: -0.016);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Enhanced NB Neg = 0.3648 (contribution: -0.0121)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced VADER Neg, Enhanced VADER Pos. The main opposing signal was Meta Has Contrast."
198,correct,Bed connection,neu,neu,0.3852,RoBERTa,"Enhanced RoBERTa Neu = 0.6165 (contribution: 0.2154);
Meta Intensifier Count = 0.0 (contribution: 0.0446);
Meta Negator Count = 0.0 (contribution: 0.0358);
Enhanced VADER Pos = 0.0 (contribution: 0.0194);
Enhanced RoBERTa Pos = 0.2343 (contribution: 0.017)","Meta Has Contrast = 0.0 (contribution: -0.098);
Meta Has Negator = 0.0 (contribution: -0.0648);
Enhanced SVM Neu = 0.2853 (contribution: -0.055);
Meta Contrast Count = 0.0 (contribution: -0.0503);
Enhanced VADER Compound = 0.0 (contribution: -0.0341)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Intensifier Count, Meta Negator Count, Enhanced VADER Pos, Enhanced RoBERTa Pos. The main opposing signal was Meta Has Contrast."
